season,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2223,90,0,0,0,0,0,0,0,0,121,2,1,2,6,1,95,113,84.1,11,75,4,3,3
2223,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,2,0,0,0
2223,6,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,100.0,0,0,0,0,0
2223,89,0,0,0,0,2,0,0,0,21,0,0,4,2,1,2,10,20.0,0,5,1,0,0
2223,90,0,0,0,0,3,0,0,0,40,3,1,2,2,0,15,19,78.9,2,14,0,0,0
2223,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100.0,0,0,0,0,0
2223,90,0,0,0,0,0,0,0,0,33,5,2,1,0,0,19,22,86.4,1,11,0,0,0
2223,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,8,29,27.6,0,18,0,0,0
2223,90,0,0,0,0,0,0,0,0,36,2,1,0,2,0,12,24,50.0,0,16,0,6,3
2223,90,0,0,0,0,1,0,0,0,45,2,3,0,0,0,20,36,55.6,2,16,0,0,0
2223,90,0,1,0,0,0,0,0,0,32,3,3,0,2,1,20,23,87.0,6,12,1,3,1
2223,90,0,1,0,0,3,0,1,0,39,2,4,0,5,2,14,23,60.9,1,14,0,3,0
2223,84,0,0,0,0,0,0,0,0,31,4,1,0,0,0,15,22,68.2,1,10,0,1,0
2223,90,0,0,0,0,0,0,0,0,37,4,1,1,0,0,15,26,57.7,2,14,0,2,1
2223,80,2,0,0,0,2,2,0,0,19,2,0,0,0,0,5,12,41.7,0,8,0,1,0
2223,31,0,0,0,0,0,0,0,0,11,0,1,1,0,0,7,9,77.8,1,5,0,0,0
2223,90,0,0,0,0,0,0,0,0,65,3,0,1,0,0,42,53,79.2,2,39,0,1,0
2223,72,0,0,0,0,1,0,0,0,34,1,1,3,0,0,16,21,76.2,3,17,2,2,1
2223,31,0,0,0,0,0,0,1,0,10,0,0,0,2,0,6,9,66.7,0,7,0,0,0
2223,90,0,0,0,0,2,0,0,0,34,2,1,2,1,0,11,17,64.7,3,18,2,1,0
2223,90,0,0,0,0,0,0,0,0,77,1,1,1,0,0,60,66,90.9,2,55,0,1,1
2223,18,0,0,0,0,0,0,0,0,12,0,1,1,0,0,6,11,54.5,1,7,0,1,1
2223,90,0,0,0,0,0,0,1,0,56,5,3,0,1,0,31,40,77.5,2,23,0,1,0
2223,80,0,0,0,0,0,0,0,0,34,1,0,1,1,0,28,31,90.3,2,23,0,1,1
2223,31,0,0,0,0,0,0,0,0,14,0,0,1,0,0,3,7,42.9,0,2,0,1,0
2223,10,0,0,0,0,1,0,0,0,11,0,0,1,0,0,6,8,75.0,1,5,0,0,0
2223,90,0,0,0,0,0,0,0,0,82,4,1,4,0,0,57,67,85.1,0,43,0,0,0
2223,59,0,0,0,0,0,0,0,0,36,3,1,1,0,0,17,24,70.8,1,16,1,2,0
2223,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,32,38,84.2,0,22,0,0,0
2223,59,0,0,0,0,0,0,0,0,20,0,0,0,1,0,16,19,84.2,1,13,0,0,0
2223,59,0,0,0,0,1,0,0,0,29,0,1,1,3,0,18,21,85.7,2,13,1,3,3
2223,80,0,0,0,0,1,0,0,0,45,1,0,1,2,0,34,39,87.2,4,26,0,1,1
2223,90,2,0,0,0,3,3,0,0,60,0,2,0,2,0,44,54,81.5,9,34,1,1,0
2223,10,0,0,0,0,0,0,0,0,16,0,1,0,0,0,13,15,86.7,0,9,0,0,0
2223,14,0,0,0,0,1,0,0,0,12,0,0,1,0,0,8,10,80.0,1,6,0,0,0
2223,90,0,0,0,0,0,0,0,0,106,6,2,0,2,0,83,97,85.6,3,75,0,0,0
2223,90,0,0,0,0,1,0,0,0,82,2,1,2,5,0,58,71,81.7,6,42,2,1,1
2223,90,0,1,0,0,1,0,0,0,37,1,0,1,4,2,28,30,93.3,2,23,2,5,3
2223,90,0,0,0,0,2,0,0,0,99,2,0,0,2,0,83,94,88.3,3,67,1,1,1
2223,90,0,1,0,0,4,1,0,0,83,2,0,1,9,1,46,69,66.7,6,53,9,7,1
2223,40,0,0,0,0,0,0,0,0,15,1,0,0,0,0,10,11,90.9,0,8,2,3,1
2223,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,23,27,85.2,0,23,0,0,0
2223,90,0,0,0,0,0,0,0,0,67,4,0,2,0,0,48,57,84.2,4,26,0,1,1
2223,50,0,0,0,0,2,0,0,0,45,0,0,1,5,1,30,37,81.1,5,32,2,4,1
2223,76,0,0,0,0,2,1,0,0,48,3,3,2,1,0,31,36,86.1,2,27,3,2,2
2223,45,0,0,0,0,0,0,0,0,34,3,1,3,2,0,20,24,83.3,6,14,0,0,0
2223,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,100.0,0,2,0,0,0
2223,63,0,0,0,0,0,0,0,0,21,0,1,1,1,0,10,14,71.4,2,15,0,3,1
2223,90,0,0,0,0,0,0,1,0,34,0,0,0,0,0,15,32,46.9,0,11,0,0,0
2223,89,0,0,0,0,0,0,1,1,44,5,3,0,1,0,18,31,58.1,3,20,1,1,0
2223,90,1,0,0,0,1,1,0,0,46,5,1,0,0,0,20,32,62.5,3,25,1,2,1
2223,90,0,0,0,0,0,0,0,0,29,0,4,2,0,0,11,18,61.1,3,10,0,0,0
2223,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,,0,0,0,0,0
2223,89,0,0,0,1,3,0,1,0,29,0,0,1,3,1,14,20,70.0,1,18,1,2,0
2223,90,1,0,0,0,1,1,0,0,38,0,2,2,1,0,17,27,63.0,3,14,0,0,0
2223,90,0,0,0,0,0,0,0,0,32,1,0,3,2,0,12,19,63.2,3,12,0,1,0
2223,86,0,0,0,0,1,1,0,0,31,2,0,2,2,1,14,18,77.8,0,16,1,1,0
2223,45,0,0,0,0,1,0,0,0,18,3,0,1,1,0,2,10,20.0,0,8,0,1,1
2223,90,0,0,0,0,1,0,0,0,40,2,2,1,1,0,16,25,64.0,4,19,2,1,0
2223,27,0,0,0,0,0,0,1,0,17,1,0,1,2,0,8,10,80.0,0,10,1,2,0
2223,90,0,0,0,0,1,0,0,0,37,2,1,2,4,1,20,27,74.1,3,25,1,5,2
2223,18,0,0,0,0,1,1,0,0,15,1,0,0,0,0,6,9,66.7,2,10,4,5,3
2223,18,0,0,0,0,0,0,0,0,12,0,0,0,2,0,7,9,77.8,1,9,0,2,0
2223,90,0,0,0,0,0,0,1,0,82,0,3,1,8,1,58,73,79.5,9,66,2,6,4
2223,72,2,0,2,2,3,1,1,0,25,1,0,1,3,0,5,12,41.7,1,14,0,3,1
2223,90,0,0,0,0,1,0,0,0,67,3,1,1,3,1,52,60,86.7,5,39,1,1,1
2223,5,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,3,33.3,0,2,1,1,1
2223,90,0,0,0,0,4,1,0,0,61,1,2,0,1,0,43,49,87.8,5,38,0,0,0
2223,85,0,0,0,0,1,0,0,0,35,3,0,0,3,0,18,22,81.8,3,29,6,6,3
2223,90,0,0,0,0,2,0,0,0,68,3,4,0,1,0,46,55,83.6,8,44,3,5,3
2223,90,0,0,0,0,1,0,0,0,103,2,1,5,4,0,58,87,66.7,8,55,0,0,0
2223,72,0,0,0,0,2,0,0,0,44,3,0,0,2,0,27,34,79.4,4,32,0,1,0
2223,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0,14,15,93.3,0,7,0,0,0
2223,90,0,0,0,0,0,0,0,0,51,1,1,0,0,0,39,42,92.9,2,33,0,0,0
2223,90,0,0,0,0,0,0,0,0,48,2,0,0,2,0,34,41,82.9,4,24,1,3,2
2223,10,1,0,0,0,1,1,1,0,5,0,0,0,0,0,3,3,100.0,1,3,2,0,0
2223,68,1,0,0,0,3,2,0,0,33,1,0,1,3,0,15,21,71.4,1,26,1,0,0
2223,90,0,1,0,0,6,1,0,0,52,0,0,1,6,2,29,38,76.3,3,33,8,4,4
2223,90,0,1,0,0,7,2,0,0,62,0,1,1,14,2,37,47,78.7,11,44,4,5,3
2223,90,0,0,0,0,1,1,1,0,69,3,2,4,3,0,41,54,75.9,7,33,1,1,1
2223,80,0,0,0,0,3,0,0,0,65,1,0,0,4,0,49,59,83.1,10,38,1,2,1
2223,90,0,0,0,0,0,0,0,0,28,0,0,0,0,0,14,28,50.0,0,16,0,0,0
2223,10,0,0,0,0,0,0,0,0,8,0,1,0,2,0,5,5,100.0,2,4,0,3,2
2223,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,100.0,1,1,0,0,0
2223,80,0,0,0,0,1,1,0,0,44,1,0,1,4,0,26,35,74.3,3,31,4,1,0
2223,90,0,0,0,0,1,0,1,0,65,5,3,1,2,0,47,52,90.4,8,30,0,0,0
2223,80,0,0,0,0,2,1,0,0,50,0,1,0,1,0,32,40,80.0,4,25,0,0,0
2223,90,0,0,0,0,1,0,0,0,53,0,0,0,3,0,44,47,93.6,2,29,0,0,0
2223,22,0,0,0,0,1,0,0,0,6,0,0,0,1,0,4,4,100.0,1,3,0,0,0
2223,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0.0,0,2,1,0,0
2223,90,0,0,0,0,1,0,1,0,71,0,2,4,0,0,53,60,88.3,4,34,0,1,0
2223,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,28,39,71.8,0,12,0,0,0
2223,30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,10,60.0,3,6,0,1,1
2223,77,0,0,0,0,0,0,1,0,21,0,0,0,0,0,11,13,84.6,0,6,0,1,1
2223,29,0,0,0,0,0,0,0,0,18,0,0,1,0,0,12,15,80.0,0,10,1,0,0
2223,45,0,0,0,0,2,0,0,0,22,0,1,2,1,0,13,17,76.5,4,10,1,2,2
2223,74,0,0,0,0,0,0,0,0,47,1,0,6,0,0,35,38,92.1,2,24,2,2,1
2223,60,0,0,0,0,0,0,0,0,21,0,0,1,0,0,8,14,57.1,1,11,2,4,3
2223,90,0,0,0,0,0,0,0,0,56,1,0,0,1,0,38,46,82.6,5,32,5,5,2
2223,90,0,0,0,0,2,0,0,0,72,1,0,2,1,0,49,65,75.4,6,31,1,3,3
2223,90,0,0,0,0,0,0,0,0,69,2,1,0,0,0,49,58,84.5,4,30,4,5,3
2223,45,0,0,0,0,0,0,0,0,24,0,0,0,1,0,15,22,68.2,0,14,1,0,0
2223,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,60.0,0,5,0,1,0
2223,90,0,0,0,0,0,0,0,0,84,3,3,2,3,0,54,74,73.0,6,44,2,0,0
2223,61,0,0,0,0,0,0,0,0,49,0,0,0,1,0,32,40,80.0,1,15,1,0,0
2223,26,1,0,0,0,1,1,0,0,12,0,0,0,0,0,9,10,90.0,1,12,1,0,0
2223,90,0,0,0,0,0,0,0,0,89,1,2,0,0,0,69,84,82.1,10,56,3,2,1
2223,90,0,0,0,0,0,0,0,0,53,0,0,0,0,0,49,52,94.2,0,43,0,0,0
2223,22,0,0,0,0,0,0,0,0,13,0,0,1,1,0,6,10,60.0,3,5,0,1,0
2223,64,1,0,0,0,2,1,0,0,15,0,0,1,2,1,8,10,80.0,2,9,2,0,0
2223,90,0,1,0,0,0,0,0,0,56,0,1,2,1,0,39,50,78.0,3,46,2,2,0
2223,77,0,1,0,0,0,0,0,0,39,0,2,1,4,1,27,30,90.0,6,25,2,4,2
2223,90,0,0,0,0,0,0,0,0,88,1,4,1,0,0,76,81,93.8,3,63,0,0,0
2223,76,0,0,0,0,1,0,0,0,50,3,0,1,0,0,42,47,89.4,0,35,2,1,1
2223,90,0,0,0,0,0,0,0,0,80,1,0,1,1,1,61,75,81.3,10,57,6,3,2
2223,13,0,0,0,0,1,1,0,0,7,0,0,0,0,0,4,6,66.7,0,6,3,2,2
2223,13,0,0,0,0,0,0,0,0,8,2,0,1,1,0,2,4,50.0,0,5,1,0,0
2223,14,0,0,0,0,0,0,0,0,13,1,0,0,0,0,10,12,83.3,0,7,0,1,1
2223,68,0,0,0,0,2,0,0,0,70,0,0,1,3,1,51,64,79.7,8,53,2,1,0
2223,90,0,0,0,0,1,0,0,0,81,1,1,0,0,0,74,78,94.9,5,61,0,0,0
2223,77,0,0,0,0,1,0,0,0,63,0,0,0,3,0,48,58,82.8,8,36,2,2,1
2223,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,50.0,0,1,0,0,0
2223,81,0,0,0,0,0,0,0,0,39,1,2,3,0,0,23,27,85.2,2,10,2,1,1
2223,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,15,26,57.7,0,15,0,0,0
2223,72,0,0,0,0,1,0,0,0,21,1,0,0,0,0,12,17,70.6,0,14,0,0,0
2223,90,0,0,0,0,0,0,0,0,65,3,2,1,2,0,47,55,85.5,5,27,1,0,0
2223,90,0,0,0,0,0,0,0,0,52,0,2,3,0,0,34,41,82.9,0,23,1,0,0
2223,29,0,0,0,0,1,0,0,0,18,1,1,0,0,0,11,15,73.3,2,12,1,0,0
2223,90,0,0,0,0,0,0,0,0,53,2,0,2,2,0,37,46,80.4,3,24,5,4,2
2223,90,0,0,0,0,0,0,0,0,49,2,0,4,0,0,32,39,82.1,3,20,0,0,0
2223,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,50.0,0,1,0,1,0
2223,18,0,0,0,0,0,0,1,0,15,0,0,1,1,0,10,12,83.3,1,8,1,1,0
2223,61,0,0,0,0,2,1,0,0,25,1,0,2,0,0,5,14,35.7,2,8,0,2,1
2223,90,0,0,0,0,1,0,1,0,48,2,1,1,0,0,34,39,87.2,3,28,2,1,1
2223,29,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,6,33.3,0,4,0,0,0
2223,72,0,0,0,0,0,0,0,0,28,1,1,0,1,0,20,24,83.3,1,18,3,1,0
2223,61,0,0,0,0,0,0,0,0,21,2,0,0,0,0,9,17,52.9,1,11,1,2,1
2223,90,0,0,0,0,0,0,0,0,41,0,0,0,1,0,20,38,52.6,0,26,0,0,0
2223,90,0,0,0,0,0,0,0,0,48,4,0,2,0,0,35,42,83.3,3,20,1,0,0
2223,90,0,0,0,0,2,0,0,0,39,4,0,1,5,0,20,30,66.7,4,23,4,5,4
2223,14,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,5,100.0,0,3,0,0,0
2223,14,0,0,0,0,0,0,0,0,9,0,0,0,1,0,7,8,87.5,1,6,0,1,0
2223,76,0,0,0,0,2,1,0,0,25,2,0,2,2,0,7,13,53.8,1,12,2,1,1
2223,90,0,0,0,0,2,0,0,0,48,1,2,1,0,0,30,39,76.9,0,22,0,0,0
2223,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,66.7,0,4,0,1,1
2223,59,0,0,0,0,1,0,0,0,31,1,0,1,3,0,19,24,79.2,1,18,0,1,0
2223,90,0,0,0,0,0,0,0,0,56,1,2,1,0,0,41,48,85.4,4,36,0,0,0
2223,59,0,0,0,0,0,0,0,0,34,2,1,0,0,0,25,29,86.2,3,22,0,1,0
2223,90,0,0,0,0,0,0,0,0,37,3,1,0,0,0,23,32,71.9,1,15,0,1,0
2223,71,0,0,0,0,2,1,0,0,34,0,1,3,3,0,14,19,73.7,2,17,1,2,0
2223,76,0,0,0,0,2,0,0,0,36,0,0,1,3,0,21,29,72.4,7,19,1,1,0
2223,31,0,0,0,0,3,0,0,0,13,1,0,0,1,0,5,7,71.4,0,11,5,3,2
2223,31,0,0,0,0,0,0,1,0,22,1,0,0,3,0,18,21,85.7,1,15,0,0,0
2223,90,0,0,0,0,1,0,0,0,60,3,0,0,0,0,45,56,80.4,3,42,3,3,2
2223,59,0,0,0,0,0,0,0,0,38,0,0,2,0,0,25,33,75.8,1,21,0,0,0
2223,31,0,0,0,0,1,0,0,0,15,0,0,0,6,0,13,14,92.9,1,11,3,1,1
2223,9,1,0,0,0,3,3,0,0,9,0,0,0,2,1,5,6,83.3,0,7,2,1,1
2223,76,0,0,0,0,1,0,0,0,25,0,0,2,0,0,10,12,83.3,2,13,0,2,2
2223,14,0,0,0,0,0,0,0,0,12,0,0,1,0,0,7,8,87.5,0,7,0,0,0
2223,90,0,0,0,0,0,0,0,0,58,0,0,0,1,0,49,57,86.0,0,37,0,0,0
2223,81,1,0,0,0,3,2,0,0,33,1,1,1,2,0,10,19,52.6,2,18,4,8,2
2223,90,0,0,0,0,1,0,0,0,39,2,0,0,4,1,22,29,75.9,1,22,2,6,2
2223,90,0,0,0,0,0,0,0,0,110,2,3,0,2,0,85,99,85.9,1,74,0,0,0
2223,90,0,0,0,0,0,0,0,0,84,0,2,2,0,0,67,79,84.8,1,52,0,0,0
2223,90,0,0,0,0,0,0,0,0,62,5,1,3,0,0,39,46,84.8,4,28,2,6,3
2223,90,0,1,0,0,0,0,1,0,52,1,0,1,1,0,40,47,85.1,0,28,0,0,0
2223,90,1,1,0,0,2,1,1,0,61,1,1,0,1,1,42,55,76.4,1,35,0,0,0
2223,84,0,0,0,0,1,0,1,0,66,1,0,3,2,0,49,55,89.1,4,37,2,4,2
2223,90,0,1,0,0,3,1,0,0,79,1,0,1,4,1,60,71,84.5,4,40,0,0,0
2223,90,1,0,0,0,6,3,0,0,60,2,1,0,6,0,35,48,72.9,4,36,4,4,4
2223,90,0,0,0,0,0,0,0,0,58,0,0,0,0,0,34,56,60.7,0,35,0,0,0
2223,90,0,0,0,0,0,0,0,0,67,1,2,1,0,0,48,54,88.9,2,34,0,1,1
2223,21,0,0,0,0,1,1,0,0,15,2,1,0,1,0,11,12,91.7,3,9,2,2,2
2223,14,0,0,0,0,1,0,0,0,11,0,0,0,1,0,8,10,80.0,2,9,2,0,0
2223,85,0,0,0,0,2,1,0,0,30,1,0,1,5,0,8,16,50.0,1,11,0,1,1
2223,6,0,0,0,0,0,0,0,0,9,0,0,0,1,0,6,6,100.0,0,2,0,1,1
2223,69,0,1,0,0,0,0,0,0,56,1,0,1,6,2,41,52,78.8,5,29,0,1,0
2223,76,0,0,0,0,4,0,0,0,51,7,0,2,2,0,23,34,67.6,6,24,2,1,0
2223,90,0,0,0,0,1,0,0,0,59,1,0,0,6,0,43,53,81.1,4,34,4,1,1
2223,5,0,0,0,0,0,0,0,0,5,0,0,0,1,0,4,5,80.0,1,1,0,0,0
2223,14,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,7,85.7,0,2,0,0,0
2223,90,0,0,0,0,0,0,0,0,68,3,1,2,2,1,51,58,87.9,4,34,2,1,0
2223,76,1,0,0,0,5,3,0,0,26,0,0,0,3,0,16,20,80.0,0,8,1,0,0
2223,90,0,0,0,0,0,0,0,0,49,0,1,2,1,0,30,34,88.2,2,19,0,0,0
2223,90,0,0,0,0,1,1,0,0,62,0,1,0,0,0,40,54,74.1,0,20,2,3,1
2223,82,0,0,0,0,1,1,0,0,26,3,0,1,0,0,9,18,50.0,2,15,1,2,1
2223,33,0,0,0,0,0,0,0,0,31,1,0,0,0,0,26,29,89.7,5,20,1,0,0
2223,33,0,0,0,0,0,0,0,0,8,1,0,0,2,0,3,6,50.0,0,4,0,1,1
2223,90,0,0,0,0,1,1,0,0,78,2,3,1,0,0,44,60,73.3,2,30,1,5,0
2223,90,0,0,0,0,0,0,0,0,56,0,1,3,0,0,45,49,91.8,1,29,1,0,0
2223,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,100.0,0,4,0,1,0
2223,90,0,0,0,0,0,0,0,0,59,2,0,1,0,0,43,51,84.3,4,27,0,2,0
2223,58,0,0,0,0,0,0,0,0,34,2,1,1,0,0,15,23,65.2,1,14,0,1,0
2223,90,0,0,0,0,0,0,0,0,63,0,1,2,1,0,41,52,78.8,0,24,0,0,0
2223,57,0,0,0,0,0,0,0,0,32,0,0,0,1,0,24,30,80.0,2,8,0,0,0
2223,32,0,0,0,0,1,1,0,0,20,0,0,0,0,0,10,18,55.6,2,11,4,3,3
2223,57,0,0,0,0,0,0,0,0,40,0,0,0,1,0,29,36,80.6,1,12,0,0,0
2223,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,16,31,51.6,0,14,0,0,0
2223,90,0,0,0,0,0,0,0,0,38,2,1,2,0,0,27,31,87.1,1,23,2,1,1
2223,90,0,0,0,0,0,0,0,0,43,0,0,2,1,0,30,35,85.7,8,28,2,0,0
2223,35,0,0,0,0,0,0,0,0,31,0,0,0,0,0,27,30,90.0,4,22,0,0,0
2223,36,0,0,0,0,0,0,0,0,29,0,0,0,0,0,26,29,89.7,1,25,0,0,0
2223,15,0,0,0,0,0,0,0,0,8,2,0,0,0,0,5,6,83.3,0,5,2,2,1
2223,45,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,7,42.9,0,8,3,1,0
2223,90,0,0,0,0,1,0,0,0,59,3,4,2,4,0,33,44,75.0,1,30,0,5,3
2223,55,0,0,0,0,0,0,0,0,20,3,1,1,0,0,12,13,92.3,2,10,0,0,0
2223,75,0,0,0,0,0,0,1,0,34,1,0,0,2,0,25,31,80.6,6,17,1,2,2
2223,90,0,0,0,0,2,1,0,0,53,1,2,1,2,0,36,43,83.7,1,30,0,0,0
2223,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,19,31,61.3,0,19,0,0,0
2223,54,0,0,0,0,1,0,0,0,10,0,0,0,0,0,4,7,57.1,0,4,0,0,0
2223,90,0,0,0,0,0,0,0,0,54,3,1,1,0,0,35,44,79.5,1,31,0,2,1
2223,45,0,0,0,0,1,0,0,0,11,0,0,1,0,0,8,9,88.9,0,3,0,0,0
2223,90,0,0,0,0,2,1,0,0,65,1,2,0,1,0,53,57,93.0,1,48,0,1,1
2223,90,0,0,0,0,0,0,0,0,118,1,0,0,1,0,103,112,92.0,13,81,5,0,0
2223,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,15,100.0,1,9,0,0,0
2223,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,34,37,91.9,0,26,0,0,0
2223,77,1,0,0,0,2,1,0,0,11,0,0,0,1,0,5,7,71.4,0,5,1,1,1
2223,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,80.0,0,8,0,1,0
2223,90,0,0,0,0,0,0,0,0,35,1,0,0,1,1,22,29,75.9,1,24,0,3,0
2223,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,10,90.0,1,7,0,0,0
2223,90,0,0,0,0,1,0,0,0,95,1,1,0,1,1,76,86,88.4,9,65,2,1,1
2223,90,0,0,0,0,0,0,0,0,93,1,2,0,0,0,82,87,94.3,9,53,1,2,0
2223,90,0,0,0,0,1,0,0,0,66,0,0,0,4,1,49,58,84.5,4,52,7,5,3
2223,90,0,1,0,0,2,0,0,0,63,3,1,2,5,1,37,48,77.1,3,40,4,3,2
2223,87,0,0,0,0,1,1,0,0,78,0,1,0,1,0,68,75,90.7,4,54,1,1,1
2223,89,0,0,0,0,0,0,0,0,104,0,0,2,1,0,92,97,94.8,3,76,0,0,0
2223,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,100.0,0,2,0,1,0
2223,77,2,1,0,0,2,2,0,0,42,0,0,0,2,1,31,37,83.8,3,18,0,0,0
2223,90,0,0,0,0,0,0,0,0,47,4,3,0,0,0,24,31,77.4,1,25,0,3,0
2223,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,17,30,56.7,0,14,0,0,0
2223,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,100.0,0,2,0,0,0
2223,60,0,0,0,0,1,1,0,0,24,1,0,2,1,0,11,13,84.6,3,17,3,5,2
2223,90,0,0,0,0,1,1,0,0,47,2,0,0,1,0,20,36,55.6,1,26,3,8,4
2223,90,0,0,0,0,2,2,0,0,12,1,0,0,2,0,4,5,80.0,0,4,0,1,0
2223,88,0,0,0,0,0,0,0,0,49,3,0,2,0,0,27,40,67.5,1,20,0,0,0
2223,24,0,0,0,0,0,0,1,0,17,1,1,1,0,0,10,14,71.4,2,9,0,0,0
2223,30,0,0,0,0,0,0,0,0,22,0,2,1,0,0,14,18,77.8,0,11,0,1,0
2223,66,0,0,0,0,0,0,1,0,45,2,0,3,1,0,22,32,68.8,2,13,0,0,0
2223,30,0,0,0,0,0,0,0,0,16,0,0,0,1,0,11,13,84.6,1,12,1,2,0
2223,90,0,0,0,0,0,0,0,0,54,4,2,1,0,0,29,39,74.4,1,18,0,1,0
2223,60,0,0,0,0,0,0,0,0,36,8,2,2,0,0,9,18,50.0,1,12,0,2,0
2223,90,0,0,0,0,0,0,0,0,47,3,2,1,0,0,26,32,81.3,0,17,1,1,1
2223,90,0,0,0,0,0,0,0,0,58,7,2,0,2,0,31,49,63.3,2,33,0,2,2
2223,90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,38,41,92.7,0,31,0,0,0
2223,90,0,0,0,0,0,0,0,0,92,0,0,1,1,0,78,90,86.7,12,63,4,2,1
2223,90,0,0,0,0,1,1,0,0,31,4,0,3,4,1,14,17,82.4,4,21,3,0,0
2223,83,2,0,0,0,3,2,0,0,75,3,0,0,4,0,60,66,90.9,5,51,2,2,1
2223,17,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,5,80.0,0,3,1,2,2
2223,90,0,0,0,0,2,0,0,0,89,5,1,3,1,0,65,74,87.8,1,43,0,1,1
2223,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,3,4,75.0,1,4,2,1,0
2223,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0.0,0,2,1,0,0
2223,90,0,0,0,0,1,0,1,0,72,2,1,1,1,0,52,64,81.3,1,51,0,1,0
2223,17,0,0,0,0,0,0,0,0,19,0,0,0,1,0,12,16,75.0,2,9,0,0,0
2223,73,0,0,0,0,0,0,0,0,66,1,0,1,5,2,51,59,86.4,3,41,4,7,5
2223,73,0,0,0,0,2,0,0,0,69,2,2,0,3,0,42,50,84.0,4,45,4,3,1
2223,87,0,3,0,0,5,1,0,0,52,1,0,0,4,3,31,40,77.5,6,41,5,2,0
2223,90,1,0,0,0,1,1,0,0,119,0,1,0,2,0,84,113,74.3,2,60,3,5,3
2223,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,77,85,90.6,2,51,0,0,0
2223,35,0,0,0,0,0,0,1,0,34,0,0,1,1,0,24,28,85.7,3,17,1,0,0
2223,55,0,1,0,0,0,0,0,0,41,1,1,0,1,1,34,38,89.5,3,15,1,1,1
2223,6,0,0,0,0,1,0,0,0,6,0,0,0,0,0,3,4,75.0,0,3,0,0,0
2223,55,0,0,0,0,1,1,0,0,15,0,0,0,1,0,8,9,88.9,0,10,1,5,1
2223,84,1,0,0,0,2,1,1,0,31,0,0,1,0,0,12,20,60.0,1,12,2,0,0
2223,35,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,10,90.0,1,4,1,0,0
2223,55,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,15,73.3,0,8,0,1,0
2223,90,0,0,0,0,0,0,1,0,100,3,0,7,1,0,80,87,92.0,6,52,0,0,0
2223,90,0,0,0,0,0,0,0,0,58,0,0,0,1,0,46,55,83.6,0,37,0,1,1
2223,35,0,0,0,0,2,0,0,0,16,1,0,0,1,0,7,10,70.0,3,6,1,6,3
2223,90,0,0,0,0,1,0,0,0,25,0,0,0,2,1,11,15,73.3,1,14,3,7,3
2223,90,0,0,0,0,0,0,0,0,76,2,1,3,2,0,62,68,91.2,0,34,0,1,1
2223,90,0,0,0,0,1,0,0,0,80,1,0,1,1,0,56,69,81.2,6,39,1,3,2
